Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201907,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Enplaned,Other,International,G,3659
201907,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,10295
201907,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,9796
201907,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,6353
201907,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,9714
201907,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,330683
201907,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,322605
201907,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,46
201907,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,551488
201907,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,539061
201907,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,381
201907,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,100121
201907,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,85702
201907,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,219
201907,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,13368
201907,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,12131
201907,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,Terminal 3,E,360
201907,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,Terminal 3,F,669
201907,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,694
201907,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,473
201907,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,19354
201907,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,12953
201907,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,18135
201907,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,23329
201907,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,66961
201907,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,52327
201907,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,5587
201907,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,33565
201907,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,3260
201907,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,7532
201907,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,21851
201907,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,10165
201907,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,7586
201907,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,14293
201907,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,11944
201907,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,15337
201907,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,14161
201907,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,4378
201907,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,4011
201908,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Deplaned,Other,International,A,6070
201908,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Enplaned,Other,International,A,5456
201908,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,8721
201908,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,8290
201908,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,17380
201908,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,14905
201908,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,53792
201908,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,54953
201908,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,13358
201908,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,12088
201908,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,24009
201908,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,24513
201908,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,8817
201908,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,7837
201908,Air Italy S.P.A,IG,Air Italy S.P.A,IG,International,Europe,Deplaned,Other,International,A,3704
201908,Air Italy S.P.A,IG,Air Italy S.P.A,IG,International,Europe,Enplaned,Other,International,A,3251
201908,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,6689
201908,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5998
201908,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,3819
201908,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,3066
201908,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,267800
201908,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,266144
201908,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,9373
201908,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,9043
201908,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,7578
201908,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7081
201908,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,46657
201908,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,49165
201908,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,121149
201908,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,136628
201908,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8957
201908,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7220
201908,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,20368
201908,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,21647
201908,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,7408
201908,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,6951
201908,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,25166
201908,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,17293
201908,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10184
201908,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9221
201908,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,11733
201908,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,9947
201908,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,11097
201908,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,10502
201908,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,9947
201908,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,9517
201908,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,1239
201908,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,1020
201908,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,233499
201908,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,236522
201908,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Thru / Transit,Other,Terminal 1,C,194
201908,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,29304
201908,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,24778
201908,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Enplaned,Other,International,A,2818
201908,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Deplaned,Other,International,G,2899
201908,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,14607
201908,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,13822
201908,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,International,A,4637
201908,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,International,A,4037
201908,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,669
201908,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,G,1316
201908,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,G,532
201908,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,2865
201908,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,773
201908,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,1964
201908,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,G,647
201908,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,G,1499
201908,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,1700
201908,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,International,A,26462
201908,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,International,A,27063
201908,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,15982
201908,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,15378
201908,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Deplaned,Other,International,A,5172
201908,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Enplaned,Other,International,A,4501
201908,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Thru / Transit,Other,International,A,532
201908,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,15534
201908,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,15964
201908,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,6989
201908,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,6149
201908,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Deplaned,Other,International,A,3576
201908,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Enplaned,Other,International,A,3825
201908,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6003
201908,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,7221
201908,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,10644
201908,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,10409
201908,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,2454
201908,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,Terminal 1,B,61030
201908,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,Terminal 1,B,63203
201908,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,16801
201908,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,16634
201908,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,16008
201908,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,13606
201908,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,23647
201908,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,21441
201908,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Deplaned,Other,International,A,7034
201908,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Enplaned,Other,International,A,6625
201908,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,16773
201908,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9410
201908,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,13535
201908,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,11330
201908,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,7359
201908,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6250
201908,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,16514
201908,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14653
201908,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,20550
201908,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,21783
201908,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,156688
201908,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,157120
201908,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,217
201908,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,215
201908,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,149964
201908,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,151760
201908,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,455
201908,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,17959
201908,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,17557
201908,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,10030
201908,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,9743
201908,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,7908
201908,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,6640
201908,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Other,International,G,7735
201908,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Other,International,G,4802
201908,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Deplaned,Other,International,G,4031
201908,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Enplaned,Other,International,G,3898
201908,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,10531
201908,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,9997
201908,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,6787
201908,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,8568
201908,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,335620
201908,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,341150
201908,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,88
201908,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,613077
201908,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,606402
201908,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,146
201908,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,99811
201908,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,87652
201908,United Airlines,UA,United Airlines,UA,International,Asia,Thru / Transit,Other,International,G,331
201908,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,13796
201908,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,12694
201908,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,505
201908,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,397
201908,United Airlines,UA,United Airlines,UA,International,Canada,Thru / Transit,Other,International,G,46
201908,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,18805
201908,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,13601
201908,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,19654
201908,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,24798
201908,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,64041
201908,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,61371
201908,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,999
201908,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,26314
201908,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,3488
201908,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,4754
201908,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,15034
201908,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,9575
201908,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,8883
201908,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,13045
201908,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,12626
201908,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,14271
201908,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,13241
201908,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,4663
201908,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,5077
201909,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Deplaned,Other,International,A,4740
201909,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Enplaned,Other,International,A,5154
201909,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,8555
201909,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,8509
201909,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,11606
201909,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,12097
201909,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,41678
201909,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,44757
201909,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,11361
201909,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,10933
201909,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,18125
201909,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,18326
201909,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,7522
201909,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,7401
201909,Air Italy S.P.A,IG,Air Italy S.P.A,IG,International,Europe,Deplaned,Other,International,A,2526
201909,Air Italy S.P.A,IG,Air Italy S.P.A,IG,International,Europe,Enplaned,Other,International,A,3066
201909,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,6308
201909,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,6127
201909,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,2842
201909,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,2648
201909,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,223317
201909,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,220965
201909,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7946
201909,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,8013
201909,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6355
201909,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6037
201909,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,35221
201909,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,40319
201909,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,132087
201909,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,126646
201909,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7833
201909,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6423
201909,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18637
201909,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,19247
201909,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,7144
201909,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,7035
201909,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,17151
201909,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,14197
201909,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,8764
201909,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8103
201909,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,9322
201909,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,8585
201909,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,8695
201909,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,8051
201909,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,4758
201909,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,4363
201909,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,202
201909,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,324
201909,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,186353
201909,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,184604
201909,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,22402
201909,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,18563
201909,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Enplaned,Other,International,A,2187
201909,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Deplaned,Other,International,G,2206
201909,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,13569
201909,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,12008
201909,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,International,A,3605
201909,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,International,A,3219
201909,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,286
201909,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,G,1419
201909,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,G,1029
201909,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,2767
201909,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,365
201909,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,732
201909,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,G,1464
201909,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,G,2243
201909,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,2364
201909,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,International,A,23221
201909,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,International,A,22633
201909,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,13749
201909,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,12290
201909,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Deplaned,Other,International,A,4527
201909,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Enplaned,Other,International,A,5068
201909,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Thru / Transit,Other,International,A,566
201909,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,8803
201909,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,9235
201909,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,6615
201909,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,6984
201909,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Deplaned,Other,International,A,3637
201909,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Enplaned,Other,International,A,3443
201909,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6563
201909,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6350
201909,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,5890
